# mrk;kap;num;dos
star.0igxi.estigxi;stariĝi;2;NULL
star.0igxi.rektigxi;stariĝi;1;NULL
star.antaux0i;antaŭstari;;NULL
star.antaux0i.KOMUNE;antaŭstari;;NULL
star.cxe0i;ĉestari;;NULL
star.cxe0i.KOMUNE;ĉestari;;NULL
star.cxirkaux0i;ĉirkaŭstari;;NULL
star.cxirkaux0i.KOMUNE;ĉirkaŭstari;;NULL
star.de0i;destari;;NULL
star.de0i.KOMUNE;destari;;NULL
star.dis0i;disstari;;NULL
star.dis0i.KOMUNE;disstari;;NULL
star.el0ajxo;elstaraĵo;;NULL
star.el0i;elstari;;NULL
star.el0i.KOMUNE;elstari;;NULL
star.el0igi;elstarigi;;NULL
star.mem0igi;memstarigi;;NULL
star.mem0igi.KOMUNE;memstarigi;;NULL
star.re0igi;restarigi;;NULL
star.re0igi.KOMUNE;restarigi;;NULL
star.senkontraux0e;senkontraŭstare;;NULL
star.senkontraux0e.KOMUNE;senkontraŭstare;;NULL
stat.0i;stati;;NULL
stat.0i.KOMUNE;stati;;NULL
stat.afer0o;aferstato;;NULL
stat.afer0o;stato de aferoj;;NULL
stat.afer0o.FRAZ;aferstato;;NULL
stat.afer0o.FRAZ;stato de aferoj;;NULL
stater.0o;statero;;NULL
statik.0a;statika;;NULL
statik.elektro0a;elektrostatika;;NULL
statik.elektro0o;elektrostatiko;;NULL
statis.0isto;statistikisto;;NULL
statis.0isto.MAT;statistikisto;;NULL
statis.vort0o;vortstatistiko;;NULL
statis.vort0o.LIN;vortstatistiko;;NULL
statist.0i;statisti;;NULL
statist.0i.FIG;statisti;;NULL
statu.0isto;statuisto;;NULL
statu.0isto.BELA;statuisto;;NULL
statur.bel0a;belstatura;;NULL
statur.bel0a.KOMUNE;belstatura;;NULL
status.0o;statuso;;NULL
status.0o.relativa;statuso;;NULL
steb.0ilo;stebilo;;NULL
steb.0ilo.TEKS;stebilo;;NULL
stefan.0o;Stefano;;ekz_18
stefan.in0o;Stefanino;;NULL
steg.0i;stegi;;NULL
steg.0i.TEK;stegi;;NULL
steg.0o;stego;;NULL
steg.0o.TEK;stego;;NULL
stel.0amaso;stelamaso;;NULL
stel.0amaso.AST;stelamaso;;NULL
stel.0eto;steleto;;NULL
stel.0eto.KOMUNE;steleto;1;NULL
stel.0eto.TIP;steleto;2;NULL
stel.fal0o;falstelo;;NULL
stel.fal0o.AST;falstelo;;NULL
stel.pulso0o;pulsostelo;;NULL
stel.pulso0o.AST;pulsostelo;;NULL
stel.verda0o;verda stelo;;NULL
stel.verda0o.ESP;verda stelo;;NULL
stel.vesper0o;vesperstelo;;NULL
stel.vesper0o.AST;vesperstelo;;NULL
stele.0o;steleo;;NULL
sten.0o;Steno;;NULL
sten.0o.MIT;Steno;;NULL
stencil.0i;stencili;;NULL
stencil.0i.TIP;stencili;;NULL
stencil.0o;stencilo;;NULL
stencil.0o.TIP;stencilo;;NULL
stenod.0i;stenodaktili;;NULL
stenod.0i;stenodaktilografi;;NULL
stenod.0i.TEK;stenodaktili;;NULL
stenod.0i.TEK;stenodaktilografi;;NULL
stenog.0ajxo;stenografaĵo;;NULL
stenog.0ajxo.TIP;stenografaĵo;;NULL
stenogram.0o;stenogramo;;NULL
stenogram.0o.TIP;stenogramo;;NULL
stenot.0i;stenotipi;;NULL
stenot.0i.TIP;stenotipi;;NULL
stenotajp.0i;stenotajpi;;NULL
stenotajp.0i.TIP;stenotajpi;;NULL
step.0ano;stepano;;NULL
step.0ano.GEOG;stepano;;NULL
step.arbar0o;arbarstepo;;NULL
step.arbar0o.GEOG;arbarstepo;;NULL
stereo3.0a;stereotipa;;NULL
stereo3.0a.TIP;stereotipa;1;NULL
stereo3.0i;stereotipi;;NULL
stereo3.0i.TIP;stereotipi;;NULL
stereo3.0o;stereotipo;;NULL
stereo3.0o.TIP;stereotipo;1;NULL
stereo3.0o.banalajxo;stereotipo;2;NULL
stereo4.0;stereo-;;NULL
stereo4.0.TEK;stereo-;;NULL
stereofoni.0o;stereofonio;;oa_9
stereofoni.0o.MUZ;stereofonio;;oa_9
stereogram.0o;stereogramo;;NULL
stereogram.0o.FOT;stereogramo;;NULL
stereomikroskop.0o;stereomikroskopo;;NULL
stereomikroskop.0o.FOT;stereomikroskopo;;NULL
sterk.0ejo;sterkejo;;NULL
sterk.0ejo;sterkamaso;;NULL
sterk.0ejo.AGR;sterkejo;;NULL
sterk.0ejo.AGR;sterkamaso;;NULL
sterku1.0o;sterkulio;;NULL
sterku1.0o.BOT;sterkulio;;NULL
sterli.0o;sterlingo;;NULL
steroid.0o;steroido;;NULL
steven.antauxa0o;antaŭa steveno;;NULL
steven.antauxa0o.MAR;antaŭa steveno;;NULL
steven.posta0o;posta steveno;;NULL
steven.posta0o.MAR;posta steveno;;NULL
stif.0;stif-;;NULL
stif.0.GEN;stif-;;NULL
stift.0i;stifti;;NULL
stift.0i.MAS;stifti;;NULL
stift.mal0i;malstifti;;NULL
stift.mal0i.MAS;malstifti;;NULL
stigmat.0i;stigmati;;NULL
stigmat.0o;stigmato;;NULL
stigmat.0o.FIG;stigmato;2;NULL
stigmat.0o.REL;stigmato;1;NULL
stik.0ajxo;stikaĵo;;NULL
stik.0ajxo.HOR;stikaĵo;;NULL
stik.0i;stiki;;NULL
stik.0i.HOR;stiki;;NULL
stil.bon0a;bonstila;;NULL
stil.bon0a.BELE;bonstila;;NULL
stil.jun0o;junstilo;;NULL
stil.jun0o.secesia;junstilo;;NULL
stil.kolonia0o;kolonia stilo;;NULL
stil.kolonia0o.ARKI;kolonia stilo;;NULL
stil.nov0a;novstila;;NULL
stil.nov0a.KOMUNE;novstila;;NULL
stimul.0igxi;stimuliĝi;;NULL
stimul.0igxi.KOMUNE;stimuliĝi;;NULL
stimul.0o;stimulo;;NULL
stimul.0o.BIO;stimulo;2;NULL
stimul.0o.KOMUNE;stimulo;1;NULL
stip.0o;stipo;;NULL
stip.0o.tigo;stipo;2;NULL
stipen.0ato;stipendiato;;NULL
stipen.0ato;stipendiulo;;NULL
stipen.0ato.EKON;stipendiato;;NULL
stipen.0ato.EKON;stipendiulo;;NULL
stipen.0i;stipendii;;NULL
stipen.0i.EKON;stipendii;;NULL
stir.0globo;stirglobo;;NULL
stir.0globo.KOMP;stirglobo;;NULL
stir.0isto;stiristo;;NULL
stir.0rajtigilo;stirrajtigilo;;NULL
stir.0stango;stirstango;;NULL
stir.0stango.KOMP;stirstango;2;NULL
stir.mem0a;memstira;;NULL
stir.mem0a.TEK;memstira;;NULL
stirak.0o;stirako;;NULL
stirak.0o.BOT;stirako;;NULL
stiri.0o;Stirio;;NULL
stoik.0a;stoika;;oa_2
stoik.0a.FIL;stoika;1;oa_2
stoik.0ismo;stoikismo;;NULL
stoik.0ismo.FIL;stoikismo;;NULL
stoik.0isto;stoikisto;;NULL
stoik.0isto;stoikano;;NULL
stoik.0isto.FIL;stoikisto;;NULL
stoik.0isto.FIL;stoikano;;NULL
stok.0ejo;stokejo;;NULL
stok.0ejo.EKON;stokejo;;NULL
stok.0i;stoki;;oa_9
stok.0i.konservi;stoki;2;oa_9
stokholm.0o;Stokholmo;;NULL
stokholm.0o.cxefurbo;Stokholmo;;NULL
stomp.0igxi;stompiĝi;;NULL
stomp.0igxi.paligxi;stompiĝi;;NULL
stomp.0ilo;stompilo;;NULL
stomp.0ilo.BELA;stompilo;;NULL
stop.0;stop;;NULL
stopl.0a;stopla;;NULL
stopl.0ejo;stoplejo;;NULL
stopl.0ejo.AGR;stoplejo;;NULL
stotink.0o;stotinko;;NULL
stotink.0o.EKON;stotinko;;NULL
stov.0o;stovo;;NULL
stov.0o.TEK;stovo;;NULL
strang.0ajxo;strangaĵo;;NULL
strang.0ajxo.KOMUNE;strangaĵo;;NULL
strang.0eta;strangeta;;NULL
strang.0ulo;strangulo;;NULL
strang.0ulo.MOR;strangulo;;NULL
strat.sak0o;sakstrato;;NULL
stratagem.0o;stratagemo;;NULL
strate.0isto;strategiisto;;NULL
strate.0isto.FIG;strategiisto;2;NULL
strate.0isto.MIL;strategiisto;1;NULL
stratigrafi.0o;stratigrafio;;NULL
stratigrafi.0o.GEOL;stratigrafio;;NULL
stratosfer.0o;stratosfero;;NULL
stratosfer.0o.MET;stratosfero;;NULL
stratum.0o;stratumo;;NULL
stratum.0o.ARKE;stratumo;;NULL
stratus.0o;stratuso;;NULL
stratus.0o.MET;stratuso;;NULL
streb.0o;strebo;;NULL
streb.0o;strebado;;NULL
streb.0o.KOMUNE;strebo;;NULL
streb.0o.KOMUNE;strebado;;NULL
strecx.0a;streĉa;;NULL
strecx.0a.postulema;streĉa;2;NULL
strecx.0i;streĉi;;NULL
strecx.0igxi;streĉiĝi;;NULL
strecx.0igxi.KOMUNE;streĉiĝi;;NULL
strecx.0ita;streĉita;;NULL
strecx.0o;streĉo;;NULL
strecx.anim0o;animstreĉo;;NULL
strecx.anim0o.PSI;animstreĉo;;NULL
strecx.forto0o;fortostreĉo;;NULL
strecx.forto0o.KOMUNE;fortostreĉo;;NULL
strecx.mal0i;malstreĉi;;NULL
strecx.mal0i.KOMUNE;malstreĉi;;NULL
strecx.mal0igxi;malstreĉiĝi;;NULL
strecx.mal0igxi;senstreĉiĝi;;NULL
strecx.mal0igxi.FIZ;malstreĉiĝi;1;NULL
strecx.mal0igxi.FIZ;senstreĉiĝi;1;NULL
strecx.mal0igxi.PSI;malstreĉiĝi;2;NULL
strecx.mal0igxi.PSI;senstreĉiĝi;2;NULL
strecx.man0o;manstreĉo;;NULL
strecx.man0o.spano;manstreĉo;;NULL
strecx.sub0i;substreĉi;;NULL
strecx.sub0i.MAT;substreĉi;;NULL
strek.0o;streko;;uv_S
strek.eventuala0eto;eventuala streketo;;NULL
strek.eventuala0eto.KOMP;eventuala streketo;;NULL
streptokok.0o;streptokoko;;NULL
streptokok.0o.BAK;streptokoko;;NULL
stres.0a;stresa;;NULL
stres.0a.PSI;stresa;;NULL
stret.0a;streta;;NULL
stret.0a.mallargxa;streta;;NULL
stri.lum0o;lumstrio;;NULL
stri.lum0o.KOMUNE;lumstrio;1;NULL
strig.0o;strigo;;NULL
strikt.0a;strikta;;NULL
strikt.0e;strikte;;NULL
strikt.0igi;striktigi;;NULL
strikt.0igi.KOMUNE;striktigi;;NULL
strikt.mal0a;malstrikta;;NULL
strikt.mal0a.KOMUNE;malstrikta;1;NULL
strikt.mal0igi;malstriktigi;;NULL
strikt.mal0igi.KOMUNE;malstriktigi;1;NULL
string.0i;stringi;;NULL
string.0i.cxirkaupremi;stringi;;NULL
stript.0o;striptizo;;NULL
strofo.0o;strofoido;;NULL
strukt.0i;strukturi;;NULL
strukt.0i.KOMUNE;strukturi;;NULL
strukt.0ismo;strukturismo;;NULL
strukt.0ismo.FIL;strukturismo;;NULL
strukt.algebra0o;algebra strukturo;;NULL
strukt.re0i;restrukturi;;NULL
strukt.re0i;alistrukturi;;NULL
strukt.re0i.KOMUNE;restrukturi;;NULL
strukt.re0i.KOMUNE;alistrukturi;;NULL
strukt.topologia0o;topologia strukturo;;NULL
strum.0o;strumo;;NULL
stuc.0i;stuci;;NULL
stuc.0i.KOMUNE;stuci;;NULL
stuc.0o;stuco;;NULL
stuc.0o;stucado;;NULL
stuc.0o.KOMUNE;stuco;;NULL
stuc.0o.KOMUNE;stucado;;NULL
stuc.ungo0ilo;ungostucilo;;NULL
stuc.ungo0ilo.KOS;ungostucilo;;NULL
stud.0ajxo;studaĵo;;NULL
stud.0ajxo.KOMUNE;studaĵo;;NULL
stud.0inda;studinda;;NULL
stud.0inda.KOMUNE;studinda;;NULL
stud.0o;studo;;NULL
stud.0o.KOMUNE;studo;;NULL
stud.tra0i;trastudi;;NULL
stud.tra0i.PED;trastudi;;NULL
studen.kun0o;kunstudento;;NULL
studen.kun0o;kolego-studento;;NULL
studi.0o;studio;;NULL
studi.0o.EKON;studio;2;NULL
studi.0o.KOMUNE;studio;1;NULL
studi.film0o;filmstudio;;NULL
studi.film0o;filmostudio;;NULL
studi.film0o.KIN;filmstudio;;NULL
studi.film0o.KIN;filmostudio;;NULL
studi.foto0o;fotostudio;;NULL
studi.foto0o.KIN;fotostudio;;NULL
studi.kino0o;kinostudio;;NULL
studi.kino0o;kinstudio;;NULL
studi.kino0o.KIN;kinostudio;;NULL
studi.kino0o.KIN;kinstudio;;NULL
studi.muzik0o;muzikstudio;;NULL
studi.muzik0o.MUZ;muzikstudio;;NULL
studi.radi0o;radistudio;;NULL
studi.radi0o;radiostudio;;NULL
studi.radi0o.RAD;radistudio;;NULL
studi.radi0o.RAD;radiostudio;;NULL
studi.son0o;sonstudio;;NULL
studi.son0o.MUZ;sonstudio;;NULL
studi.televid0o;televidstudio;;NULL
studi.televid0o.KIN;televidstudio;;NULL
stuf.0ajxo;stufaĵo;;NULL
stuf.0ajxo.KUI;stufaĵo;;NULL
stuf.0ujo;stufujo;;NULL
stuf.0ujo.KUI;stufujo;;NULL
stult.0ajxo;stultaĵo;;NULL
stult.0ajxo.KOMUNE;stultaĵo;;NULL
stult.0eco;stulteco;;NULL
stult.0eco;stulto;;NULL
stult.0eco.KOMUNE;stulteco;;NULL
stult.0eco.KOMUNE;stulto;;NULL
stult.0i;stulti;;NULL
stult.0i.KOMUNE;stulti;;NULL
stult.0igi;stultigi;;NULL
stult.0igi.KOMUNE;stultigi;;NULL
stult.0ulo;stultulo;;NULL
stult.0ulo.KOMUNE;stultulo;;NULL
stult.0umi;stultumi;;NULL
stult.0umi.KOMUNE;stultumi;;NULL
stumbl.0i;stumbli;;NULL
stumbl.0i.figure;stumbli;2;NULL
stumbl.0ilo;stumblilo;;NULL
stumbl.0ilo;stumbligilo;;NULL
stumbl.0ilo.KOMUNE;stumblilo;;NULL
stumbl.0ilo.KOMUNE;stumbligilo;;NULL
stumbl.0o;stumblo;;NULL
stumbl.0o.KOMUNE;stumblo;1;NULL
stumbl.0o.licenco;stumblo;2;NULL
stump.0igi;stumpigi;;NULL
stupor.0a;stupora;;NULL
stupor.0a.PSI;stupora;;NULL
stupor.0i;stupori;;NULL
stupor.0i.PSI;stupori;;NULL
stutgart.0o;Stutgarto;;NULL
sub.0_;sub-;;NULL
sub.0_.MAT;sub-;5;NULL
sub.0_.dependo;sub-;2;NULL
sub.0_.malsuficxe;sub-;3;NULL
sub.0_.space;sub-;1;NULL
sub.0_.vualo;sub-;4;NULL
sub.0ajxo;subaĵo;;NULL
sub.0ajxo.KOMUNE;subaĵo;;NULL
sub.0igxema;subiĝema;;NULL
sub.0igxema.PSI;subiĝema;;NULL
sub.0igxi;subiĝi;;NULL
sub.0igxi.KOMUNE;subiĝi;2;NULL
sub.0igxi.movigxi_sub;subiĝi;1;NULL
sub.0igxo;subiĝo;;NULL
sub.0igxo.KOMUNE;subiĝo;;NULL
sub.al0;sub ...-n;;NULL
sub.al0;al sub;;NULL
sub.al0.SPAC;sub ...-n;;NULL
sub.al0.SPAC;al sub;;NULL
sub.cxi0a;ĉi-suba;;NULL
sub.cxi0a.TIP;ĉi-suba;;NULL
sub.de0;de sub;;NULL
sub.de0;desub;;NULL
sub.de0.SPAC;de sub;;NULL
sub.de0.SPAC;desub;;NULL
sub.de0ismo;desubismo;;NULL
sub.de0ismo.POL;desubismo;;NULL
sub.el0;el sub;;NULL
sub.el0.SPAC;el sub;;NULL
sub.ne0igebla;nesubigebla;;NULL
sub.ne0igebla.PSI;nesubigebla;;NULL
sub.ne0igxema;nesubiĝema;;NULL
sub.ne0igxema.PSI;nesubiĝema;;NULL
subit.0e;subite;;NULL
subit.0e.neatendite;subite;;NULL
subjek.0o;subjekto;;NULL
subjek.0o.FIL;subjekto;1;NULL
subjek1.0a;subjektiva;;oa_2
subjek1.0ismo;subjektivismo;;NULL
subjek1.0ismo.FIL;subjektivismo;;NULL
sublim.0a;sublima;;NULL
sublim.0a.delikata;sublima;2;NULL
sublim2.0o;sublimato;;NULL
sublim2.0o.hgcl2;sublimato;2;NULL
submarin.0o;submarino;;NULL
submarin.0o.MAR;submarino;;NULL
subsidiar.0a;subsidiara;;NULL
subsidiar.0a.JUR;subsidiara;;NULL
subsidiar.0eco;subsidiareco;;NULL
subsidiar.0eco.JUR;subsidiareco;;NULL
substa.blanka0o;blanka substanco;;NULL
substa.blanka0o.FIZL;blanka substanco;;NULL
substa.griza0o;griza substanco;;NULL
substa.griza0o.FIZL;griza substanco;;NULL
substa.sam0a;samsubstanca;;NULL
substa.sam0a.KOMUNE;samsubstanca;;NULL
substa1.0igi;substantivigi;;NULL
substa1.0igi.GRA;substantivigi;;NULL
substi.0o;substituo;;NULL
substi.0o.KOMUNE;substituo;1;NULL
substi.0o.MAT;substituo;2;NULL
subtil.mal0a;malsubtila;;NULL
subtil.mal0a.FIZ;malsubtila;1;NULL
subtil.mal0a.distinge;malsubtila;2;NULL
subtil.mal0a.sente;malsubtila;3;NULL
subtra.0ato;subtrahato;;NULL
sucx.0ilo;suĉilo;;NULL
sucx.0ilo.HEJM;suĉilo;2;NULL
sucx.0ilo.ZOO;suĉilo;1;NULL
sucx.0umo;suĉumo;;NULL
sucx.0umo.HEJM;suĉumo;;NULL
sud.0a;suda;;NULL
sud.0a.situanta;suda;;NULL
sud.0ano;sudano;;NULL
sud.0ano.homo;sudano;;NULL
sud.0ede;sude de;;NULL
sud.0ede.ekster;sude de;2;NULL
sud.0ede.en;sude de;1;NULL
suez.0kanalo;Suezkanalo;;NULL
suez.0kanalo;Sueza kanalo;;NULL
suez.0o;Suezo;;NULL
sufer.0anto;suferanto;;NULL
sufer.0into;suferinto;;NULL
sufer.tra0i;trasuferi;;NULL
sufer.tra0i.KOMUNE;trasuferi;;NULL
suficx.mem0o;memsufiĉo;;NULL
sufiks.0o;sufikso;;ekz_30
sufiks.0o.komune;sufikso;1;ekz_30
sufiks.0pseuxdo;pseŭdosufikso;;NULL
sufiks.0pseuxdo.LIN;pseŭdosufikso;;NULL
sufle.0o;sufleo;;NULL
sufle.0o.KUI;sufleo;;NULL
sufok.0o;sufoko;;NULL
sufok.0o.FIZL;sufoko;;NULL
sugest1.0o;sugestio;;NULL
sugest1.0o.PSI;sugestio;;NULL
sugest1.mem0o;memsugestio;;NULL
sugest1.mem0o;sinsugestio;;NULL
sugest1.mem0o.PSI;memsugestio;;NULL
sugest1.mem0o.PSI;sinsugestio;;NULL
sugxouxo.0o;Suĝoŭo;;NULL
suicid.0i;suicidi;;NULL
suicid.0i.sin_mortigi;suicidi;;NULL
suicid.0o;suicido;;NULL
suicid.0o.sinmortigo;suicido;;NULL
suk.0a;suka;;NULL
suk.0a.FIG;suka;3;NULL
suk.0o;suko;;NULL
suk.0o.KUI;suko;2;NULL
suk.flor0o;florsuko;;NULL
suk.flor0o.BOT;florsuko;;NULL
sukced.0i;sukcedi;;NULL
sukced.0i.sekvi;sukcedi;;NULL
sukced.0o;sukcedo;;NULL
sukces.0a;sukcesa;;NULL
suker.0ajxisto;sukeraĵisto;;NULL
sukot.0o;Sukoto;;NULL
sukot.0o.JUD;Sukoto;;NULL
sulaves.0o;Sulaveso;;NULL
sulaves.0o;Celebeso;;NULL
sulk.0a;sulka;;NULL
sulk.0igxi;sulkiĝi;;NULL
sulk.0o;sulko;;NULL
sum.0e;sume;;NULL
sum.0ero;sumero;;NULL
sum.0i;sumi;;NULL
sum.mon0o;monsumo;;NULL
sum.mon0o.EKON;monsumo;;NULL
sum.parta0o;parta sumo;;NULL
sum.re0i;resumi;;uv_S
sum.re0i;resumi;;akkor_en
sum.re0i;resumi;;akkor_de
sum.re0i;resumi;;akkor_pl
sum.vendo0o;vendosumo;;NULL
sumatr.0o;Sumatro;;NULL
sumer.0a;sumera;;NULL
sumer.0o;sumero;;NULL
sumer.S0ujo;Sumerujo;;NULL
sumo.0isto;sumoisto;;NULL
sumo.0o;sumoo;;NULL
sun.0subiro;sunsubiro;;NULL
sun.0subiro.KAL;sunsubiro;;NULL
sun.0umi;sunumi;;NULL
sun.0umi.KOMUNE;sunumi;;NULL
sun.0umigxi;sunumiĝi;;NULL
sun.0umigxi.KOMUNE;sunumiĝi;;NULL
sun.ekster0sistema;ekstersunsistema;;NULL
sun.ekster0sistema.KOMUNE;ekstersunsistema;;NULL
suna.0isto;sunaisto;;NULL
suna.0isto.ISL;sunaisto;;NULL
sund.0o;sundo;;NULL
sund.0o.GEOG;sundo;;NULL
sup.0ujo;supujo;;NULL
sup.0ujo.VAZ;supujo;;NULL
super.0_;super-;;NULL
super.0_.MAT;super-;4;NULL
super.0_.space;super-;1;NULL
super.0_.tro;super-;3;NULL
super.0igi;superigi;;NULL
super.al0;super ...-n;;NULL
super.al0;al super;;NULL
super.de0;de super;;NULL
super.ne0ebla;nesuperebla;;NULL
super.ne0ebla.KOMUNE;nesuperebla;;NULL
superb.0a;superba;;NULL
superb.0o;superbo;;NULL
superl.absoluta0o;absoluta superlativo;;NULL
superl.absoluta0o.plej;absoluta superlativo;;NULL
superl.relativa0o;relativa superlativo;;NULL
superl.relativa0o.plej;relativa superlativo;;NULL
supermarkt.0o;supermarkto;;NULL
suplem.0a;suplementa;;NULL
suplem.0a.KOMUNE;suplementa;1;NULL
suplem.0a.angulo;suplementa;2;NULL
suplem.0i;suplementi;;NULL
suplem.0i.KOMUNE;suplementi;;NULL
supoz.0eble;supozeble;;NULL
supoz.0eble.ARG;supozeble;;NULL
supoz.0eke;supoze ke;;NULL
supoz.0eke;sub la supozo ke;;NULL
supoz.0eke.KOMUNE;supoze ke;;NULL
supoz.0eke.KOMUNE;sub la supozo ke;;NULL
supoz.0igi;supozigi;;NULL
supoz.0igi.indiki;supozigi;1;NULL
supoz.0igi.neprigi;supozigi;2;NULL
supoz.0o;supozo;;NULL
supoz.0o.KOMUNE;supozo;;NULL
supoz.antaux0o;antaŭsupozo;;NULL
supoz.antaux0o.LOG;antaŭsupozo;;NULL
supoz.kontraux0e;kontraŭsupoze;;NULL
supoz.kontraux0e.KOMUNE;kontraŭsupoze;;NULL
supoz.laux0e;laŭsupoze;;NULL
supoz.laux0e.KOMUNE;laŭsupoze;;NULL
supoz.mia0e;miasupoze;;NULL
supoz.mia0e.ARG;miasupoze;;NULL
supoz.mis0i;missupozi;;NULL
supoz.mis0i.KOMUNE;missupozi;;NULL
supoz.sen0eco;sensupozeco;;NULL
supoz.sen0eco.KOMUNE;sensupozeco;;NULL
supr.0ajxo;supraĵo;;uv_S
supr.0ajxo.MAT;supraĵo;2;uv_S
supr.0emal0en;supren kaj malsupren;;NULL
supr.0emal0en;supremalsupren;;NULL
supr.0emal0en.KOMUNE;supren kaj malsupren;;NULL
supr.0emal0en.KOMUNE;supremalsupren;;NULL
supr.0en;supren;;NULL
supr.0en.KOMUNE;supren;1;NULL
supr.0en.prefikse;supren;2;NULL
supr.0o;supro;;uv_S
supr.0o;supro;;akkor_en
supr.0o.FIG;supro;2;uv_S
supr.0o.FIG;supro;2;akkor_en
supr.0o.KOMUNE;supro;1;uv_S
supr.0o.KOMUNE;supro;1;akkor_en
supr.al0i;alsupri;;NULL
supr.al0i.KOMUNE;alsupri;;NULL
supr.cxi0a;ĉi-supra;;NULL
supr.cxi0a.TIP;ĉi-supra;;NULL
supr.cximal0a;ĉi-malsupra;;NULL
supr.cximal0a.TIP;ĉi-malsupra;;NULL
supr.de0i;desupri;;NULL
supr.de0i.KOMUNE;desupri;;NULL
supr.de0ismo;desuprismo;;NULL
supr.de0ismo.POL;desuprismo;;NULL
supr.mal0a;malsupra;;NULL
supr.mal0a.KOMUNE;malsupra;;NULL
supr.mal0e;malsupre;;NULL
supr.mal0e.KOMUNE;malsupre;;NULL
supr.mal0en;malsupren;;NULL
supr.mal0en.KOMUNE;malsupren;1;NULL
supr.mal0en.prefikse;malsupren;2;NULL
suprem.0o;supremo;;NULL
suprem.limeso0o;limesosupremo;;NULL
sur.al0;al sur;;NULL
sur.de0;de sur;;NULL
sur.de0;desur;;NULL
sur.de0.KOMUNE;de sur;;NULL
sur.de0.KOMUNE;desur;;NULL
surabaj.0o;Surabajo;;NULL
surat.0o;Surato;;NULL
surat.0o.urbo;Surato;;NULL
surd.0eta;surdeta;;NULL
surd.0iga;surdiga;;NULL
surd.0iga.FIG;surdiga;;NULL
surf.0i;surfi;;NULL
surfac.0a;surfaca;;NULL
surfac.0a.FIG;surfaca;2;NULL
surfac.0a.ekstera;surfaca;1;NULL
surfac.0o;surfaco;;oa_8
surfac.0o.FIG;surfaco;2;oa_8
suroga.0a;surogata;;NULL
suroga.0a.KOMUNE;surogata;;NULL
suroga.0i;surogati;;NULL
suroga.0i.KOMUNE;surogati;;NULL
suspek.0i;suspekti;;ekz_35
suspek.0iga;suspektiga;;NULL
suspek.0iga.KOMUNE;suspektiga;;NULL
suspek.0o;suspekto;;NULL
suspek.0o.KOMUNE;suspekto;;NULL
suspend.0i;suspendi;;NULL
suspend.0i.JUR;suspendi;;NULL
suspend.0o;suspendo;;NULL
suspend.0o.JUR;suspendo;;NULL
suspens.0a;suspensa;;NULL
suspens.0o;suspenso;;NULL
sutur.0i;suturi;;NULL
sutur.0i.MED;suturi;;NULL
suv.0o;Suvo;;NULL
suvenir.0o;suveniro;;NULL
suvenir.0o.TUR;suveniro;;NULL
suvere.0eco;suvereneco;;NULL
suvere.0eco.JUR;suvereneco;;NULL
suzeren.0o;suzereno;;NULL
suzeren.0o.HIS;suzereno;;NULL
svarm.0o;svarmo;;NULL
svarm.0o.SPO;svarmo;3;NULL
svarm.abel0o;abelsvarmo;;NULL
svarm.abel0o.AGR;abelsvarmo;;NULL
svarm.cxirkaux0i;ĉirkaŭsvarmi;;NULL
svarm.cxirkaux0i.KOMUNE;ĉirkaŭsvarmi;;NULL
svarm.en0i;ensvarmi;;NULL
svarm.en0i.KOMUNE;ensvarmi;;NULL
svastik.0o;svastiko;;NULL
svastik.0o.FORM;svastiko;;NULL
svat.0i;svati;;NULL
svat.0igxi;svatiĝi;;NULL
svat.0igxi.sin;svatiĝi;2;NULL
svat.0igxo;svatiĝo;;NULL
svat.sin0i;sin svati;;NULL
svazi.0o;svazio;;NULL
sved.0o;svedo;;oa_8
sven.0ema;svenema;;NULL
sven.0ema.PSI;svenema;;NULL
sven.0emo;svenemo;;NULL
sven.0emo.PSI;svenemo;;NULL
sven.0i;sveni;;NULL
sven.0i.FIG;sveni;2;NULL
sven.0igi;svenigi;;NULL
sven.0igi.PSI;svenigi;;NULL
sven.0o;sveno;;NULL
sving.0i;svingi;;NULL
sving.0i.FIG;svingi;3;NULL
sving.0igxi;svingiĝi;;NULL
sving.0ilo;svingilo;;NULL
sving.0ilo.TEK;svingilo;;NULL
sving.0o;svingo;;NULL
sving.0o.MUZ;svingo;2;NULL
sving.0o.ago;svingo;1;NULL
sving.kur0igxi;kursvingiĝi;;NULL
sving.kur0igxi.KOMUNE;kursvingiĝi;;NULL
svis.0o;sviso;;NULL
sx.0;ŝo;;oa_7
sxablo.0a;ŝablona;;NULL
sxablo.0a.FIG;ŝablona;2;NULL
sxablo.0a.TEK;ŝablona;1;NULL
sxablo.0ajxo;ŝablonaĵo;;NULL
sxablo.0o;ŝablono;;NULL
sxablo.0o.KOMP;ŝablono;2;NULL
sxablo.mal0a;malŝablona;;NULL
sxablo.mal0a.FIG;malŝablona;;NULL
sxaf.0aro;ŝafaro;;NULL
sxaf.0isto;ŝafisto;;NULL
sxaf.hidrauxlika_vir0o;hidraŭlika virŝafo;;NULL
sxaft.kranko0o;krankoŝafto;;NULL
sxak.0o;ŝako;;NULL
sxakt.0o;ŝakto;;NULL
sxakuhacx.0o;ŝakuhaĉo;;NULL
sxalm.0o;ŝalmo;;NULL
sxalm.pajno0o;pajnoŝalmo;;NULL
sxalm.pajno0o.MUZ;pajnoŝalmo;;NULL
sxalt.en0i;enŝalti;;NULL
